path	pred
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4363.wav	cái chết của người bạn kia nó khiến mình nhận ra là mình đang sống
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4364.wav	cuộc sống và dù mình tập trung vào những thứ mà mình nghĩ là mình quan trọng
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4365.wav	nhưng mà mình đang bỏ lỡ
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4367.wav	những cái mối quan hệ rất nhiều những cái
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4369.wav	những cái mà mình sau này mình nghĩ lại thì mình thấy nó là những cái tinh túy nhất của cuộc sống nó là những cái tiếng cười của bạn bè này xong rồi những khoảnh khắc mà mình có với cả
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4370.wav	những cái người bạn những cái người mà họ đã đến với cuộc sống của
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4371.wav	mình sai với cả người khác nhưng mình lại chưa có cơ hội để mình
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4372.wav	nói lời xin lỗi với họ
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4373.wav	thì sau đấy là mình
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4375.wav	phê phim một khoảng thời gian để mình sắp xếp lại
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4377.wav	thì đấy là sự kiện đầu tiên
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4379.wav	là thời gian gần đây
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4380.wav	là nó khoảng vào giữa năm trước đó là cái khoảng thời gian mà mình quyết định
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4384.wav	mình làm phê phim khoảng bốn năm rưỡi
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4385.wav	trong khoảng thời gian đấy thì mình làm rất là nhiều công việc khác nhau càng về cuối thì mình càng bắt đầu bị suy nghĩ nó giống như  kiểumột cơn bão của khủng hoảng hiện sinh tự nhiên và mình ở cái giai đoạn
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4386.wav	hai năm hai sáu tuổi à mình đặt ra những câu hỏi như là
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4388.wav	năm năm mình ba mươi tuổi rồi lựa chọn của mình con cuộc đời sẽ là gì
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4389.wav	mình muốn trở thành ai mình muốn làm công việc gì
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4390.wav	và những cái mà mình có thời gian hiện tại nó có
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4392.wav	cho mình thực hiện tất cả những cái ước mơ của mình không nếu mà ước mơ của mình là
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4393.wav	chạy ra ngoài kia nó làm rất nhiều thứ khác nhau
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4394.wav	những cái mà mình đang làm
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4395.wav	nó có hỗ trợ cho việc
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4396.wav	mình đã đạt được mục tiêu của mình hay không bởi vì thời gian đấy là mình làm rất nhiều thứ khác nhau cái năng lượng của mình nó bị dồn trải rất nhiều mảng
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4397.wav	và mình thấy là nếu mà mình không
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4398.wav	thu gọn năng lượng đấy vào
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4399.wav	của một cái sự tập trung không được cấu thành một cái nét vẽ
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4400.wav	chi tiết cụ thể
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4401.wav	thì lúc đấy sau một khoảng thời gian
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4402.wav	trao đổi với cả mọi người
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4405.wav	cũng có nhiều khó khăn trong công việc đó xảy ra thì mình đi đến quyết định là ô kê
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4406.wav	chúng ta đã có duyên với nhau nhưng mà đây là lúc có vẻ có lẽ là
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4407.wav	duyên chúng ta cũng đã hết à
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4410.wav	chơi điện tử liên tục trong vòng hai
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4412.wav	xử lý tất cả những cái mà mình có
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4413.wav	xong sau đấy thì
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4414.wav	mình xuất hiện ở đây
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4417.wav	có khoảng chắc là phải hơn một nghìn rank trong vòng hai tháng
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4418.wav	à mình nghĩ là ô kê nếu mà mình ví dụ mình đang tập trung năng lượng của mình vào một cái ví dụ như là nó chơi game mà mình có thể đạt được thành công nó rất là nhanh trong kho thời gian rất ngắn như thế thì hay là mình dồn vào một cái mà nó thật sự có giá trị với cuộc sống của mình hơn đó là công việc đó là những thứ mà mình thực sự muốn theo đuổi
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4419.wav	đấy là khoảnh khắc mà
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4420.wav	dừng lại một cái lại sắp xếp lại ưu tiên thêm một lần nữa
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4421.wav	và đặt một cái mục tiêu cụ thể các điểm đến cụ thể trong cuộc sống mình muốn
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4422.wav	gần như là cắm đầu cắm mặt chạy thẳng
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4424.wav	gạt hết tất cả những cái mất tập trung ở bên ngoài
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4425.wav	lao đến mục tiêu
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4426.wav	gia đình có ủng hộ em khi mà em theo đuổi công việc sáng tạo nội dung không
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4431.wav	phản hồi của mẹ em là mày bị điên à trước đấy là em làm dạy tiếng anh và cái thu nhập của em ở thời gian ấy với cái lứa tuổi đấy em nghĩ là cũng khá ổn thậm chí là em nghĩ là
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4432.wav	các khoản lương mà em kiếm được nó cao hơn mặt bằng chung của những bằng tuổi em kha khá
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4434.wav	mặc dù em rất là thích cái việc tương tác và được gọi là
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4435.wav	ờ có một cuộc sống ổn định như thế nhưng mà sau đấy kiểu vắt tay lên trán nhiều lần à
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4547.wav	quả thực có rất nhiều lý do mỗi người đều có những câu chuyện của riêng mình
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4548.wav	hãy cùng lắng nghe những lý do mình tổng hợp lại sau đây nhé
/bigdata/voice_recognition/trind18/datasets/asr/yb/segments/4549.wav	một không chủ động là do sợ bị đánh giá vì bị ảnh hưởng bởi suy nghĩ áp đặt xã hội
